935536.3125	1915852.375	0
935573.0625	1915919.625	2
935593.0625	1915956.875	0
935603.5625	1915976.375	1
935622.875	1915977.25	0
935632.4375	1915972.5	1
935641.5625	1915955.875	3
935610	1915896.125	1
935590.3125	1915888.25	6
935550.25	1915909.5	4
935528.375	1915921.125	1
935524.75	1915937.625	0
935536.3125	1915958.875	1
935548.9375	1915960.375	0
935568.25	1915950.25	1
935573.4375	1915935.75	5
935538.625	1915869.625	5
